1	22
2	11
3	18
4	1
5	11
6	9
7	24
8	2
9	18
10	20
11	10
12	23
13	5
14	18
15	18
16	11
17	18
18	12
19	10
20	10
21	24
22	5
23	10
24	15
25	19
26	8
27	16
28	18
29	7
30	14
31	17
32	4
33	2
34	27
35	7
36	9
37	12
38	24
39	11
40	19
41	14
42	20
43	9
44	14
45	11
46	26
47	12
48	25
49	8
50	3
51	17
52	11
53	5
54	13
55	5
56	1
57	21
58	18
59	17
60	9
61	19
62	19
63	5
64	19
65	21
66	16
67	25
68	11
69	14
70	27
71	17
72	7
73	21
74	26
75	23
76	7
77	18
78	18
79	3
80	17
81	5
82	10
83	2
84	27
85	2
86	20
87	18
88	23
89	3
90	14
91	6
92	8
93	17
94	2
95	3
96	12
97	18
98	8
99	26
100	10
101	4
102	27
103	10
104	13
105	10
106	12
107	26
108	25
109	10
110	5
111	5
112	9
113	20
114	1
115	11
116	13
117	15
118	6
119	16
120	21
121	2
122	13
123	3
124	25
125	22
126	12
127	9
128	20
129	21
130	15
131	22
132	17
133	23
134	2
135	9
136	21
137	27
138	15
139	12
140	10
141	25
142	9
143	14
144	20
145	14
146	3
147	3
148	12
149	8
150	11
151	1
152	2
153	12
154	27
155	9
156	16
157	20
158	9
159	18
160	22
161	21
162	9
163	8
164	27
165	10
166	8
167	23
168	22
169	6
170	27
171	4
172	15
173	1
174	19
175	18
176	11
177	20
178	11
179	23
180	11
181	21
182	12
183	18
184	24
185	16
186	2
187	24
188	18
189	6
190	11
191	10
192	6
193	19
194	7
195	14
196	5
197	26
198	9
199	11
200	9
201	10
202	15
203	5
204	3
205	25
206	6
207	12
208	6
209	9
210	26
211	18
212	24
213	18
214	20
215	1
216	26
217	21
218	10
219	19
220	13
221	6
222	14
223	10
224	18
225	2
226	2
227	9
228	14
229	11
230	6
231	19
232	15
233	13
234	7
235	26
236	9
237	15
238	15
239	19
240	22
241	5
242	17
243	11
244	22
245	15
246	4
247	4
248	19
249	14
250	14
251	7
252	11
253	4
254	10
255	2
256	19
257	10
258	16
259	25
260	1
261	24
262	10
263	8
264	17
265	22
266	8
267	26
268	5
269	8
270	26
271	13
272	5
273	10
274	17
275	21
276	8
277	7
278	11
279	19
280	21
281	16
282	11
283	25
284	18
285	4
286	3
287	11
288	25
289	7
290	22
291	3
292	1
293	2
294	24
295	22
296	26
297	24
298	25
299	10
300	25
301	11
302	24
303	25
304	20
305	16
306	1
307	23
308	2
309	1
310	8
311	12
312	27
313	25
314	11
315	17
316	1
317	18
318	1
319	26
320	25
321	8
322	2
323	21
324	23
325	18
326	22
327	23
328	26
329	14
330	27
331	11
332	13
333	22
334	6
335	22
336	8
337	18
338	15
339	1
340	19
341	18
342	1
343	21
344	3
345	16
346	19
347	8
348	3
349	3
350	27
351	4
352	12
353	23
354	25
355	4
356	18
357	17
358	21
359	14
360	10
361	6
362	10
363	14
364	10
365	26
366	1
367	3
368	25
369	14
370	1
371	18
372	5
373	25
374	15
375	16
376	10
377	27
378	12
379	13
380	27
381	11
382	6
383	25
384	18
385	15
386	10
387	7
388	4
389	6
390	8
391	25
392	1
393	23
394	6
395	1
396	21
397	18
398	9
399	20
400	16
401	20
402	9
403	5
404	17
405	22
406	18
407	5
408	14
409	8
410	7
411	8
412	1
413	10
414	22
415	25
416	6
417	6
418	1
419	22
420	9
421	3
422	22
423	11
424	20
425	22
426	3
427	9
428	7
429	27
430	7
431	27
432	17
433	8
434	26
435	22
436	27
437	6
438	13
439	25
440	26
441	24
442	10
443	25
444	3
445	1
446	18
447	15
448	24
449	5
450	16
451	7
452	19
453	3
454	14
455	1
456	9
457	21
458	14
459	11
460	12
461	13
462	2
463	22
464	23
465	25
466	19
467	25
468	23
469	10
470	11
471	10
472	3
473	13
474	8
475	4
476	6
477	3
478	22
479	23
480	3
481	20
482	17
483	16
484	13
485	25
486	14
487	10
488	8
489	16
490	17
491	12
492	2
493	10
494	12
495	18
496	24
497	7
498	22
499	19
500	19
501	27
502	8
503	16
504	22
505	5
506	5
507	12
508	18
509	1
510	12
511	5
512	24
513	1
514	12
515	4
516	13
517	7
518	15
519	15
520	3
521	27
522	11
523	12
524	4
525	4
526	2
527	4
528	1
529	8
530	25
531	8
532	22
533	1
534	3
535	10
536	4
537	22
538	6
539	13
540	15
541	4
542	17
543	3
544	3
545	5
546	13
547	27
548	11
549	6
550	22
551	12
552	3
553	27
554	7
555	8
556	16
557	4
558	13
559	1
560	10
561	18
562	21
563	17
564	2
565	13
566	26
567	2
568	23
569	6
570	7
571	23
572	2
573	18
574	14
575	6
576	3
577	4
578	8
579	1
580	18
581	2
582	3
583	12
584	24
585	11
586	9
587	5
588	21
589	25
590	24
591	25
592	12
593	1
594	9
595	12
596	8
597	18
598	8
599	22
600	2
601	12
602	23
603	3
604	25
605	3
606	8
607	1
608	7
609	1
610	21
611	5
612	5
613	15
614	4
615	25
616	4
617	2
618	12
619	16
620	21
621	10
622	22
623	2
624	24
625	3
626	20
627	18
628	21
629	6
630	10
631	1
632	13
633	4
634	24
635	12
636	4
637	23
638	2
639	5
640	1
641	25
642	12
643	6
644	13
645	4
646	22
647	25
648	12
649	8
650	6
651	2
652	17
653	12
654	18
655	19
656	16
657	18
658	12
659	10
660	2
661	19
662	22
663	23
664	11
665	4
666	21
667	18
668	20
669	1
670	14
671	22
672	15
673	1
674	18
675	5
676	6
677	25
678	3
679	5
680	22
681	15
682	24
683	2
684	12
685	20
686	5
687	8
688	4
689	3
690	11
691	1
692	6
693	22
694	17
695	12
696	21
697	7
698	18
699	2
700	2
701	5
702	5
703	16
704	19
705	2
706	3
707	10
708	26
709	6
710	15
711	22
712	17
713	25
714	7
715	24
716	20
717	20
718	5
719	26
720	2
721	18
722	12
723	26
724	21
725	22
726	17
727	15
728	22
729	26
730	16
731	17
732	10
733	4
734	11
735	24
736	8
737	6
738	26
739	25
740	5
741	16
742	19
743	17
744	17
745	20
746	4
747	20
748	10
749	6
750	15
751	26
752	22
753	23
754	6
755	5
