1	3
2	3
3	6
4	3
5	3
6	4
7	5
8	5
9	6
10	5
11	3
12	4
13	1
14	3
15	5
16	6
17	5
18	3
19	5
20	5
21	5
22	1
23	1
24	6
25	6
26	3
27	1
28	1
29	2
30	2
31	3
32	1
33	3
34	3
35	1
36	2
37	3
38	3
39	6
40	6
41	6
42	2
43	1
44	5
45	1
46	3
47	3
48	5
49	1
50	1
51	4
52	4
53	3
54	6
55	1
56	3
57	3
58	1
59	6
60	3
61	1
62	5
63	2
64	6
65	2
66	2
67	1
68	3
69	3
70	6
71	1
72	3
73	1
74	1
75	5
76	2
77	1
78	3
79	4
80	1
81	4
82	5
83	1
84	2
85	1
86	3
87	3
88	5
89	4
90	3
91	3
92	5
93	4
94	4
95	2
96	1
97	3
98	1
99	3
100	3
101	4
102	6
103	3
104	5
105	6
106	3
107	4
108	5
109	5
110	3
111	5
112	1
113	2
114	5
115	3
116	6
117	5
118	5
119	1
120	6
121	5
122	3
123	1
124	4
125	6
126	5
127	1
128	5
129	6
130	6
131	5
132	4
133	3
134	5
135	3
136	1
137	2
138	5
139	4
140	5
141	4
142	4
143	6
144	3
145	3
146	3
147	3
148	2
149	6
150	3
151	2
152	6
153	6
154	1
155	2
156	3
157	4
158	6
159	4
160	3
161	5
162	2
163	6
164	4
165	4
166	4
167	1
168	6
169	3
170	3
171	1
172	5
173	4
174	6
175	2
176	5
177	6
178	1
179	4
180	6
181	3
182	1
183	2
184	2
185	1
186	6
187	6
188	5
189	2
190	4
191	4
192	5
193	4
194	3
195	6
196	2
197	2
198	4
199	5
200	5
