1	28
2	27
3	4
4	9
5	17
6	28
7	7
8	26
9	24
10	26
11	2
12	1
13	17
14	9
15	23
16	4
17	7
18	19
19	14
20	25
21	26
22	12
23	12
24	18
25	2
26	20
27	28
28	11
29	10
30	24
31	12
32	13
33	9
34	28
35	17
36	24
37	19
38	19
39	1
40	6
41	4
42	14
43	29
44	4
45	15
46	24
47	30
48	4
49	17
50	3
51	10
52	30
53	22
54	7
55	21
56	25
57	12
58	3
59	9
60	30
61	20
62	10
63	14
64	9
65	4
66	28
67	20
68	18
69	1
70	22
71	4
72	14
73	14
74	3
75	19
76	28
77	27
78	7
79	9
80	15
81	15
82	23
83	21
84	12
85	21
86	11
87	25
88	20
89	17
90	24
91	15
92	1
93	23
94	21
95	27
96	26
97	20
98	15
99	8
100	23
101	5
102	8
103	11
104	14
105	5
106	10
107	12
108	28
109	6
110	29
111	21
112	9
113	13
114	1
115	16
116	17
117	5
118	24
119	3
120	5
121	30
122	4
123	6
124	4
125	4
126	20
127	7
128	1
129	23
130	5
131	4
132	24
133	25
134	10
135	27
136	23
137	7
138	5
139	4
140	22
141	21
142	23
143	28
144	5
145	30
146	28
147	30
148	7
149	7
150	12
151	11
152	5
153	2
154	7
155	12
156	30
157	11
158	5
159	29
160	16
161	27
162	24
163	28
164	21
165	15
166	11
167	23
168	19
169	17
170	17
171	6
172	30
173	26
174	3
175	29
176	15
177	23
178	24
179	28
180	13
181	7
182	13
183	21
184	30
185	4
186	2
187	20
188	12
189	5
190	5
191	16
192	30
193	4
194	10
195	18
196	19
197	12
198	2
199	29
200	10
201	22
202	29
203	16
204	26
205	7
206	5
207	3
208	5
209	30
210	13
211	14
212	9
213	10
214	13
215	19
216	14
217	16
218	23
219	23
220	13
221	23
222	18
223	19
224	16
225	4
226	5
227	18
228	15
229	24
230	5
231	10
232	17
233	6
234	15
235	6
236	7
237	15
238	20
239	16
240	4
241	6
242	24
243	4
244	23
245	1
246	24
247	1
248	26
249	7
250	24
251	17
252	30
253	26
254	18
255	21
256	21
257	30
258	3
259	30
260	10
261	7
262	16
263	17
264	16
265	17
266	16
267	9
268	25
269	7
270	7
271	30
272	7
273	10
274	13
275	13
276	7
277	30
278	27
279	30
280	17
281	25
282	16
283	4
284	22
285	19
286	12
287	2
288	28
289	11
290	27
291	28
292	24
293	4
294	12
295	23
296	10
297	16
298	30
299	17
300	23
301	22
302	6
303	17
304	14
305	28
306	16
307	9
308	17
309	16
310	16
311	23
312	11
313	6
314	17
315	16
316	30
317	23
318	29
319	28
320	25
321	26
322	5
323	25
324	30
